,city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,reanalysis_air_temp_c,reanalysis_avg_temp_c,reanalysis_dew_point_temp_c,reanalysis_max_air_temp_c,reanalysis_min_air_temp_c,reanalysis_tdtr_c,bucket_ne,bucket_nw,bucket_sw,bucket_se,station_avg_temp_1_c,station_avg_temp_2_c,station_avg_temp_3_c,station_avg_temp_4_c,station_precip_1_mm,station_precip_2_mm,station_precip_3_mm,station_precip_4_mm,reanalysis_sat_precip_amt_1_mm,reanalysis_sat_precip_amt_2_mm,reanalysis_sat_precip_amt_3_mm,reanalysis_sat_precip_amt_4_mm,d_station_avg_temp_1_c,d_station_avg_temp_2_c,d_station_avg_temp_3_c,d_station_avg_temp_4_c,d_station_precip_1_mm,d_station_precip_2_mm,d_station_precip_3_mm,d_station_precip_4_mm,d_reanalysis_sat_precip_amt_1_mm,d_reanalysis_sat_precip_amt_2_mm,d_reanalysis_sat_precip_amt_3_mm,d_reanalysis_sat_precip_amt_4_mm
391,sj,2013,12,2013-03-19,0.2318,0.1955833,0.2047857,0.2501857,111.3,96.74857,76.86,19.377142,27.9,9.166667,34.9,22.8,0.0,25.038568,26.257135,24.412867,32.149986,21.450006,-266.02142,2.0,2.0,2.0,2.0,27.9,28.366667,28.366667,27.733334,0.0,35.1,35.1,149.9,76.86,27.21,27.21,111.09,0.0,0.46666718,0.46666718,-0.16666603,0.0,35.1,35.1,149.9,0.0,-49.65,-49.65,34.229996
392,iq,2013,12,2013-03-19,0.2318,0.1955833,0.2047857,0.2501857,111.3,96.74857,76.86,19.377142,27.9,9.166667,34.9,22.8,0.0,25.038568,26.257135,24.412867,32.149986,21.450006,-266.02142,2.0,2.0,2.0,2.0,27.9,28.366667,28.366667,27.733334,0.0,35.1,35.1,149.9,76.86,27.21,27.21,111.09,0.0,0.46666718,0.46666718,-0.16666603,0.0,35.1,35.1,149.9,0.0,-49.65,-49.65,34.229996
393,sj,2013,13,2013-03-26,0.2634286,0.2106143,0.2694143,0.2458714,81.72,94.218575,104.47,18.892857,28.15,11.15,34.2,22.0,70.6,25.177149,26.735712,23.991419,34.35,20.950006,-264.20715,2.0,2.0,2.0,2.0,28.15,27.9,27.9,28.366667,70.6,0.0,0.0,35.1,104.47,76.86,76.86,27.21,0.0,-0.25,-0.25,0.21666718,0.0,-70.6,-70.6,-35.5,0.0,-27.61,-27.61,-77.26
394,iq,2013,13,2013-03-26,0.2634286,0.2106143,0.2694143,0.2458714,81.72,94.218575,104.47,18.892857,28.15,11.15,34.2,22.0,70.6,25.177149,26.735712,23.991419,34.35,20.950006,-264.20715,2.0,2.0,2.0,2.0,28.15,27.9,27.9,28.366667,70.6,0.0,0.0,35.1,104.47,76.86,76.86,27.21,0.0,-0.25,-0.25,0.21666718,0.0,-70.6,-70.6,-35.5,0.0,-27.61,-27.61,-77.26
395,sj,2013,14,2013-04-02,0.2235429,0.2085429,0.2399714,0.2185571,131.3,94.63,122.6,18.148571,28.7,10.833333,34.8,21.8,36.8,24.47143,26.007135,23.368586,32.149986,21.149988,-265.15,2.0,2.0,2.0,2.0,28.7,28.15,28.15,27.9,36.8,70.6,70.6,0.0,122.6,104.47,104.47,76.86,0.0,-0.55000114,-0.55000114,-0.80000114,0.0,33.8,33.8,-36.8,0.0,-18.129997,-18.129997,-45.739998
396,iq,2013,14,2013-04-02,0.2235429,0.2085429,0.2399714,0.2185571,131.3,94.63,122.6,18.148571,28.7,10.833333,34.8,21.8,36.8,24.47143,26.007135,23.368586,32.149986,21.149988,-265.15,2.0,2.0,2.0,2.0,28.7,28.15,28.15,27.9,36.8,70.6,70.6,0.0,122.6,104.47,104.47,76.86,0.0,-0.55000114,-0.55000114,-0.80000114,0.0,33.8,33.8,-36.8,0.0,-18.129997,-18.129997,-45.739998
397,sj,2013,15,2013-04-09,0.2632,0.2374,0.2501429,0.1991143,52.2,93.09143,88.07,17.91,27.633333,9.533334,33.6,22.0,54.1,24.604273,26.335718,23.149988,34.749992,20.550013,-263.75,2.0,2.0,2.0,2.0,27.633333,28.7,28.7,28.15,54.1,36.8,36.8,70.6,88.07,122.6,122.6,104.47,0.0,1.0666676,1.0666676,0.5166664,0.0,-17.3,-17.3,16.5,0.0,34.53,34.53,16.400002
398,iq,2013,15,2013-04-09,0.2632,0.2374,0.2501429,0.1991143,52.2,93.09143,88.07,17.91,27.633333,9.533334,33.6,22.0,54.1,24.604273,26.335718,23.149988,34.749992,20.550013,-263.75,2.0,2.0,2.0,2.0,27.633333,28.7,28.7,28.15,54.1,36.8,36.8,70.6,88.07,122.6,122.6,104.47,0.0,1.0666676,1.0666676,0.5166664,0.0,-17.3,-17.3,16.5,0.0,34.53,34.53,16.400002
399,sj,2013,16,2013-04-16,0.3090286,0.2702667,0.2355,0.2596857,121.0,91.862854,44.3,18.632856,28.333334,10.0,34.2,22.4,53.6,25.497156,26.628565,23.735712,36.35,20.85,-264.79285,2.0,2.0,2.0,2.0,28.333334,27.633333,27.633333,28.7,53.6,54.1,54.1,36.8,44.3,88.07,88.07,122.6,0.0,-0.70000076,-0.70000076,0.3666668,0.0,0.5,0.5,-16.8,0.0,43.77,43.77,78.3
400,iq,2013,16,2013-04-16,0.3090286,0.2702667,0.2355,0.2596857,121.0,91.862854,44.3,18.632856,28.333334,10.0,34.2,22.4,53.6,25.497156,26.628565,23.735712,36.35,20.85,-264.79285,2.0,2.0,2.0,2.0,28.333334,27.633333,27.633333,28.7,53.6,54.1,54.1,36.8,44.3,88.07,88.07,122.6,0.0,-0.70000076,-0.70000076,0.3666668,0.0,0.5,0.5,-16.8,0.0,43.77,43.77,78.3
401,sj,2013,17,2013-04-23,0.1933143,0.2470571,0.2756429,0.3727286,58.2,96.58,71.07,18.18,26.95,9.35,33.6,21.2,74.9,24.05285,24.778559,23.411432,30.85,19.85,-265.95,2.0,2.0,2.0,2.0,26.95,28.333334,28.333334,27.633333,74.9,53.6,53.6,54.1,71.07,44.3,44.3,88.07,0.0,1.3833332,1.3833332,0.68333244,0.0,-21.3,-21.3,-20.8,0.0,-26.77,-26.77,17.0
402,iq,2013,17,2013-04-23,0.1933143,0.2470571,0.2756429,0.3727286,58.2,96.58,71.07,18.18,26.95,9.35,33.6,21.2,74.9,24.05285,24.778559,23.411432,30.85,19.85,-265.95,2.0,2.0,2.0,2.0,26.95,28.333334,28.333334,27.633333,74.9,53.6,53.6,54.1,71.07,44.3,44.3,88.07,0.0,1.3833332,1.3833332,0.68333244,0.0,-21.3,-21.3,-20.8,0.0,-26.77,-26.77,17.0
403,iq,2013,18,2013-04-30,0.3851429,0.3697,0.3759333,0.3542143,2.6,77.75714,2.28,14.852858,27.25,13.125,35.0,18.2,8.9,24.831415,26.050013,20.078577,35.450005,16.249994,-258.8643,2.0,2.0,2.0,2.0,26.95,26.95,28.333334,28.333334,74.9,74.9,53.6,53.6,71.07,71.07,44.3,44.3,-0.29999924,-0.29999924,1.083334,1.083334,66.0,66.0,44.7,44.7,68.79,68.79,42.02,42.02
404,iq,2013,19,2013-05-07,0.3963429,0.2924714,0.3334,0.3522714,52.6,92.25,62.52,18.47857,28.45,9.85,34.6,22.4,7.1,25.159998,26.642847,23.642847,34.649986,20.149988,-263.47858,2.0,2.0,2.0,2.0,27.25,26.95,26.95,28.333334,8.9,74.9,74.9,53.6,2.28,71.07,71.07,44.3,-1.2000008,-1.5,-1.5,-0.116666794,1.8,67.8,67.8,46.5,-60.24,8.549999,8.549999,-18.220001
405,iq,2013,20,2013-05-14,0.3525571,0.28105,0.3070714,0.2774,105.7,95.33857,46.27,18.038572,28.233334,9.4,34.1,21.4,38.6,24.217157,25.007135,23.2857,30.85,20.149988,-266.75,2.0,2.0,2.0,2.0,28.45,27.25,26.95,26.95,7.1,8.9,74.9,74.9,62.52,2.28,71.07,71.07,0.21666718,-0.9833336,-1.2833328,-1.2833328,-31.5,-29.7,36.3,36.3,16.25,-43.99,24.8,24.8
406,iq,2013,21,2013-05-21,0.2368286,0.2938571,0.2234429,0.2994286,124.2,94.74,87.29,17.382856,26.633333,8.9,32.8,21.8,97.3,23.730005,24.642847,22.700006,32.649986,19.35,-266.45,2.0,2.0,2.0,2.0,28.233334,28.45,27.25,26.95,38.6,7.1,8.9,74.9,46.27,62.52,2.28,71.07,1.6000004,1.8166676,0.6166668,0.31666756,-58.7,-90.2,-88.4,-22.4,-41.02,-24.77,-85.01,-16.220001
407,iq,2013,22,2013-05-28,0.3014714,0.3800286,0.2806286,0.3831857,67.6,89.99,41.12,17.185715,27.4,9.05,32.6,21.8,33.0,24.624292,25.814295,22.48858,32.35,19.550013,-263.05,2.0,2.0,2.0,2.0,26.633333,28.233334,28.45,27.25,97.3,38.6,7.1,8.9,87.29,46.27,62.52,2.28,-0.7666664,0.83333397,1.0500011,-0.14999962,64.3,5.6,-25.9,-24.1,46.170002,5.1500015,21.400002,-38.84
408,iq,2013,23,2013-06-04,0.2476,0.2963429,0.2853714,0.3503571,45.7,93.891426,71.52,17.448572,27.52,10.72,33.8,21.4,68.0,24.017145,25.178583,22.695704,33.149986,18.450006,-263.49286,2.0,2.0,2.0,2.0,27.4,26.633333,28.233334,28.45,33.0,97.3,38.6,7.1,41.12,87.29,46.27,62.52,-0.12000084,-0.88666725,0.71333313,0.9300003,-35.0,29.3,-29.4,-60.9,-30.399998,15.770004,-25.249996,-8.999996
409,iq,2013,24,2013-06-11,0.2387286,0.2510286,0.2525857,0.2497714,45.22,94.96714,78.96,16.41,27.2,10.075,32.6,21.6,93.2,22.681421,23.457148,21.744287,31.450006,17.550013,-265.76428,2.0,2.0,2.0,2.0,27.52,27.4,26.633333,28.233334,68.0,33.0,97.3,38.6,71.52,41.12,87.29,46.27,0.3199997,0.19999886,-0.56666756,1.0333328,-25.2,-60.2,4.1,-54.6,-7.4400024,-37.84,8.330002,-32.69
410,iq,2013,25,2013-06-18,0.3104286,0.3027,0.4066143,0.4039429,4.7,89.057144,39.54,15.137143,26.7,8.48,32.2,21.8,34.1,22.628565,24.249994,20.49856,32.749992,19.35,-264.92142,2.0,2.0,3.0,3.0,27.2,27.52,27.4,26.633333,93.2,68.0,33.0,97.3,78.96,71.52,41.12,87.29,0.5,0.8199997,0.69999886,-0.06666756,59.1,33.9,-1.1,63.2,39.42,31.979996,1.579998,47.75
411,iq,2013,26,2013-06-25,0.3394667,0.2400714,0.3569429,0.2736,27.8,87.03,51.8,16.148571,27.35,9.675,32.6,22.0,14.9,24.222864,25.85,21.465723,34.149986,16.450006,-261.60715,2.0,2.0,2.0,2.0,26.7,27.2,27.52,27.4,34.1,93.2,68.0,33.0,39.54,78.96,71.52,41.12,-0.6499996,-0.14999962,0.17000008,0.049999237,19.2,78.3,53.1,18.1,-12.259998,27.16,19.719997,-10.68
